X--Trace 1::[CH1],Y--Trace 1::[CH1],,X--Trace 2::[CH2],Y--Trace 2::[CH2],,X--Trace 3::[CH3],Y--Trace 3::[CH3]
-0.002064640000000279,3.4102681577497123,,-0.002064640000000279,14.167338230477572,,-0.002064640000000279,4.853113086722232
-0.002064320000000279,3.4070280827452866,,-0.002064320000000279,14.157784270038698,,-0.002064320000000279,4.856273370359497
-0.002064000000000279,3.4329486827806917,,-0.002064000000000279,14.157784270038698,,-0.002064000000000279,4.837311668535911
-0.0020636800000002793,3.4005479327364356,,-0.0020636800000002793,14.148230309599827,,-0.0020636800000002793,4.840471952173175
-0.0020633600000002795,3.4199883827629893,,-0.0020633600000002795,14.154599616559075,,-0.0020633600000002795,4.859433653996761
-0.0020630400000002797,3.4102681577497123,,-0.0020630400000002797,14.164153576997947,,-0.0020630400000002797,4.824670533986854
-0.00206272000000028,3.4167483077585636,,-0.00206272000000028,14.17370753743682,,-0.00206272000000028,4.834151384898647
-0.00206240000000028,3.4005479327364356,,-0.00206240000000028,14.164153576997947,,-0.00206240000000028,4.8499528030849675
-0.00206208000000028,3.39730785773201,,-0.00206208000000028,14.160968923518324,,-0.00206208000000028,4.830991101261382
-0.0020617600000002803,3.39730785773201,,-0.0020617600000002803,14.160968923518324,,-0.0020617600000002803,4.834151384898647
-0.0020614400000002805,3.4037880077408613,,-0.0020614400000002805,14.157784270038698,,-0.0020614400000002805,4.812029399437797
-0.0020611200000002806,3.4005479327364356,,-0.0020611200000002806,14.17370753743682,,-0.0020611200000002806,4.827830817624118
-0.002060800000000281,3.4070280827452866,,-0.002060800000000281,14.154599616559075,,-0.002060800000000281,4.830991101261382
-0.002060480000000281,3.4037880077408613,,-0.002060480000000281,14.160968923518324,,-0.002060480000000281,4.827830817624118
-0.002060160000000281,3.4102681577497123,,-0.002060160000000281,14.15141496307945,,-0.002060160000000281,4.824670533986854
-0.0020598400000002813,3.4102681577497123,,-0.0020598400000002813,14.154599616559075,,-0.0020598400000002813,4.827830817624118
-0.0020595200000002815,3.3713872576966053,,-0.0020595200000002815,14.176892190916444,,-0.0020595200000002815,4.82151025034959
-0.0020592000000002816,3.3778674077054562,,-0.0020592000000002816,14.15141496307945,,-0.0020592000000002816,4.834151384898647
-0.002058880000000282,3.3908277077231586,,-0.002058880000000282,14.15141496307945,,-0.002058880000000282,4.815189683075062
-0.002058560000000282,3.4037880077408613,,-0.002058560000000282,14.160968923518324,,-0.002058560000000282,4.805708832163269
-0.002058240000000282,3.3843475577143076,,-0.002058240000000282,14.160968923518324,,-0.002058240000000282,4.805708832163269
-0.0020579200000002823,3.3713872576966053,,-0.0020579200000002823,14.176892190916444,,-0.0020579200000002823,4.7930676976142115
-0.0020576000000002825,3.3875876327187333,,-0.0020576000000002825,14.164153576997947,,-0.0020576000000002825,4.815189683075062
-0.0020572800000002826,3.3875876327187333,,-0.0020572800000002826,14.148230309599827,,-0.0020572800000002826,4.812029399437797
-0.002056960000000283,3.381107482709882,,-0.002056960000000283,14.141861002640578,,-0.002056960000000283,4.79938826488874
-0.002056640000000283,3.3713872576966053,,-0.002056640000000283,14.192815458314566,,-0.002056640000000283,4.818349966712326
-0.002056320000000283,3.3746273327010305,,-0.002056320000000283,14.15141496307945,,-0.002056320000000283,4.796227981251476
-0.0020560000000002833,3.381107482709882,,-0.0020560000000002833,14.164153576997947,,-0.0020560000000002833,4.805708832163269
-0.0020556800000002835,3.3843475577143076,,-0.0020556800000002835,14.157784270038698,,-0.0020556800000002835,4.7930676976142115
-0.0020553600000002836,3.3875876327187333,,-0.0020553600000002836,14.160968923518324,,-0.0020553600000002836,4.79938826488874
-0.002055040000000284,3.3616670326833282,,-0.002055040000000284,14.148230309599827,,-0.002055040000000284,4.808869115800533
-0.002054720000000284,3.3681471826921796,,-0.002054720000000284,14.160968923518324,,-0.002054720000000284,4.783586846702419
-0.002054400000000284,3.3681471826921796,,-0.002054400000000284,14.160968923518324,,-0.002054400000000284,4.777266279427891
-0.0020540800000002843,3.3616670326833282,,-0.0020540800000002843,14.157784270038698,,-0.0020540800000002843,4.789907413976947
-0.0020537600000002845,3.3778674077054562,,-0.0020537600000002845,14.164153576997947,,-0.0020537600000002845,4.786747130339683
-0.0020534400000002846,3.3681471826921796,,-0.0020534400000002846,14.15141496307945,,-0.0020534400000002846,4.802548548526004
-0.002053120000000285,3.3713872576966053,,-0.002053120000000285,14.154599616559075,,-0.002053120000000285,4.802548548526004
-0.002052800000000285,3.364907107687754,,-0.002052800000000285,14.164153576997947,,-0.002052800000000285,4.76146486124157
-0.002052480000000285,3.3940677827275842,,-0.002052480000000285,14.164153576997947,,-0.002052480000000285,4.783586846702419
-0.0020521600000002853,3.3681471826921796,,-0.0020521600000002853,14.154599616559075,,-0.0020521600000002853,4.780426563065155
-0.0020518400000002854,3.3519468076700516,,-0.0020518400000002854,14.154599616559075,,-0.0020518400000002854,4.770945712153362
-0.0020515200000002856,3.348706732665626,,-0.0020515200000002856,14.170522883957196,,-0.0020515200000002856,4.7741059957906264
-0.0020512000000002858,3.3713872576966053,,-0.0020512000000002858,14.157784270038698,,-0.0020512000000002858,4.764625144878834
-0.002050880000000286,3.3519468076700516,,-0.002050880000000286,14.154599616559075,,-0.002050880000000286,4.7741059957906264
-0.002050560000000286,3.3454666576612,,-0.002050560000000286,14.15141496307945,,-0.002050560000000286,4.745663443055248
-0.0020502400000002863,3.381107482709882,,-0.0020502400000002863,14.164153576997947,,-0.0020502400000002863,4.751984010329776
-0.0020499200000002864,3.3519468076700516,,-0.0020499200000002864,14.132307042201704,,-0.0020499200000002864,4.767785428516098
-0.0020496000000002866,3.3422265826567745,,-0.0020496000000002866,14.164153576997947,,-0.0020496000000002866,4.758304577604306
-0.0020492800000002868,3.3519468076700516,,-0.0020492800000002868,14.154599616559075,,-0.0020492800000002868,4.7551442939670405
-0.002048960000000287,3.3584269576789025,,-0.002048960000000287,14.164153576997947,,-0.002048960000000287,4.76146486124157
-0.002048640000000287,3.3357464326479236,,-0.002048640000000287,14.160968923518324,,-0.002048640000000287,4.764625144878834
-0.0020483200000002873,3.3551868826744773,,-0.0020483200000002873,14.154599616559075,,-0.0020483200000002873,4.748823726692512
-0.0020480000000002874,3.3519468076700516,,-0.0020480000000002874,14.170522883957196,,-0.0020480000000002874,4.751984010329776
-0.0020476800000002876,3.3357464326479236,,-0.0020476800000002876,14.145045656120201,,-0.0020476800000002876,4.729862024868927
-0.0020473600000002878,3.3519468076700516,,-0.0020473600000002878,14.157784270038698,,-0.0020473600000002878,4.73934287578072
-0.002047040000000288,3.348706732665626,,-0.002047040000000288,14.15141496307945,,-0.002047040000000288,4.73934287578072
-0.002046720000000288,3.329266282639072,,-0.002046720000000288,14.160968923518324,,-0.002046720000000288,4.73934287578072
-0.0020464000000002883,3.3357464326479236,,-0.0020464000000002883,14.17370753743682,,-0.0020464000000002883,4.726701741231663
-0.0020460800000002884,3.3389865076523493,,-0.0020460800000002884,14.170522883957196,,-0.0020460800000002884,4.7361825921434555
-0.0020457600000002886,3.348706732665626,,-0.0020457600000002886,14.138676349160953,,-0.0020457600000002886,4.751984010329776
-0.0020454400000002888,3.3357464326479236,,-0.0020454400000002888,14.15141496307945,,-0.0020454400000002888,4.73934287578072
-0.002045120000000289,3.3422265826567745,,-0.002045120000000289,14.167338230477572,,-0.002045120000000289,4.745663443055248
-0.002044800000000289,3.348706732665626,,-0.002044800000000289,14.157784270038698,,-0.002044800000000289,4.7172208903198705
-0.0020444800000002893,3.332506357643498,,-0.0020444800000002893,14.164153576997947,,-0.0020444800000002893,4.726701741231663
-0.0020441600000002894,3.3227861326302213,,-0.0020441600000002894,14.157784270038698,,-0.0020441600000002894,4.714060606682606
-0.0020438400000002896,3.332506357643498,,-0.0020438400000002896,14.157784270038698,,-0.0020438400000002896,4.729862024868927
-0.0020435200000002898,3.3389865076523493,,-0.0020435200000002898,14.160968923518324,,-0.0020435200000002898,4.726701741231663
-0.00204320000000029,3.31630598262137,,-0.00204320000000029,14.157784270038698,,-0.00204320000000029,4.710900323045342
-0.00204288000000029,3.3260262076346465,,-0.00204288000000029,14.167338230477572,,-0.00204288000000029,4.73934287578072
-0.0020425600000002903,3.3227861326302213,,-0.0020425600000002903,14.157784270038698,,-0.0020425600000002903,4.720381173957135
-0.0020422400000002904,3.329266282639072,,-0.0020422400000002904,14.15141496307945,,-0.0020422400000002904,4.723541457594399
-0.0020419200000002906,3.3195460576257956,,-0.0020419200000002906,14.164153576997947,,-0.0020419200000002906,4.707740039408077
-0.0020416000000002908,3.3260262076346465,,-0.0020416000000002908,14.167338230477572,,-0.0020416000000002908,4.723541457594399
-0.002041280000000291,3.31630598262137,,-0.002041280000000291,14.157784270038698,,-0.002041280000000291,4.7172208903198705
-0.002040960000000291,3.3098258326125185,,-0.002040960000000291,14.154599616559075,,-0.002040960000000291,4.710900323045342
-0.0020406400000002912,3.31630598262137,,-0.0020406400000002912,14.157784270038698,,-0.0020406400000002912,4.6982591884962845
-0.0020403200000002914,3.3195460576257956,,-0.0020403200000002914,14.164153576997947,,-0.0020403200000002914,4.691938621221756
-0.0020400000000002916,3.3033456826036676,,-0.0020400000000002916,14.160968923518324,,-0.0020400000000002916,4.69509890485902
-0.0020396800000002917,3.3033456826036676,,-0.0020396800000002917,14.17370753743682,,-0.0020396800000002917,4.691938621221756
-0.002039360000000292,3.2936254575903905,,-0.002039360000000292,14.160968923518324,,-0.002039360000000292,4.691938621221756
-0.002039040000000292,3.300105607599242,,-0.002039040000000292,14.160968923518324,,-0.002039040000000292,4.701419472133549
-0.0020387200000002922,3.296865532594816,,-0.0020387200000002922,14.164153576997947,,-0.0020387200000002922,4.701419472133549
-0.0020384000000002924,3.3065857576080933,,-0.0020384000000002924,14.17370753743682,,-0.0020384000000002924,4.688778337584492
-0.0020380800000002926,3.3098258326125185,,-0.0020380800000002926,14.141861002640578,,-0.0020380800000002926,4.676137203035435
-0.0020377600000002927,3.280665157572688,,-0.0020377600000002927,14.157784270038698,,-0.0020377600000002927,4.682457770309964
-0.002037440000000293,3.3098258326125185,,-0.002037440000000293,14.160968923518324,,-0.002037440000000293,4.676137203035435
-0.002037120000000293,3.3098258326125185,,-0.002037120000000293,14.167338230477572,,-0.002037120000000293,4.685618053947228
-0.0020368000000002932,3.296865532594816,,-0.0020368000000002932,14.160968923518324,,-0.0020368000000002932,4.682457770309964
-0.0020364800000002934,3.2903853825859652,,-0.0020364800000002934,14.160968923518324,,-0.0020364800000002934,4.6792974866726995
-0.0020361600000002936,3.2936254575903905,,-0.0020361600000002936,14.148230309599827,,-0.0020361600000002936,4.682457770309964
-0.0020358400000002937,3.2936254575903905,,-0.0020358400000002937,14.154599616559075,,-0.0020358400000002937,4.672976919398171
-0.002035520000000294,3.31630598262137,,-0.002035520000000294,14.164153576997947,,-0.002035520000000294,4.676137203035435
-0.002035200000000294,3.2936254575903905,,-0.002035200000000294,14.167338230477572,,-0.002035200000000294,4.669816635760907
-0.0020348800000002942,3.296865532594816,,-0.0020348800000002942,14.160968923518324,,-0.0020348800000002942,4.654015217574585
-0.0020345600000002944,3.296865532594816,,-0.0020345600000002944,14.160968923518324,,-0.0020345600000002944,4.6792974866726995
-0.0020342400000002946,3.2774250825682625,,-0.0020342400000002946,14.154599616559075,,-0.0020342400000002946,4.663496068486379
-0.0020339200000002947,3.296865532594816,,-0.0020339200000002947,14.160968923518324,,-0.0020339200000002947,4.672976919398171
-0.002033600000000295,3.283905232577114,,-0.002033600000000295,14.167338230477572,,-0.002033600000000295,4.654015217574585
-0.002033280000000295,3.2871453075815396,,-0.002033280000000295,14.157784270038698,,-0.002033280000000295,4.654015217574585
-0.0020329600000002952,3.283905232577114,,-0.0020329600000002952,14.164153576997947,,-0.0020329600000002952,4.644534366662793
-0.0020326400000002954,3.2903853825859652,,-0.0020326400000002954,14.164153576997947,,-0.0020326400000002954,4.6603357848491145
-0.0020323200000002956,3.2871453075815396,,-0.0020323200000002956,14.160968923518324,,-0.0020323200000002956,4.666656352123643
-0.0020320000000002957,3.2709449325594115,,-0.0020320000000002957,14.157784270038698,,-0.0020320000000002957,4.666656352123643
-0.002031680000000296,3.2871453075815396,,-0.002031680000000296,14.160968923518324,,-0.002031680000000296,4.654015217574585
-0.002031360000000296,3.283905232577114,,-0.002031360000000296,14.167338230477572,,-0.002031360000000296,4.657175501211849
-0.0020310400000002962,3.280665157572688,,-0.0020310400000002962,14.160968923518324,,-0.0020310400000002962,4.650854933937321
-0.0020307200000002964,3.2709449325594115,,-0.0020307200000002964,14.154599616559075,,-0.0020307200000002964,4.641374083025529
-0.0020304000000002966,3.2709449325594115,,-0.0020304000000002966,14.160968923518324,,-0.0020304000000002966,4.650854933937321
-0.0020300800000002967,3.2741850075638372,,-0.0020300800000002967,14.170522883957196,,-0.0020300800000002967,4.635053515751
-0.002029760000000297,3.267704857554986,,-0.002029760000000297,14.17370753743682,,-0.002029760000000297,4.628732948476472
-0.002029440000000297,3.2579846325417092,,-0.002029440000000297,14.164153576997947,,-0.002029440000000297,4.631893232113736
-0.002029120000000297,3.2741850075638372,,-0.002029120000000297,14.170522883957196,,-0.002029120000000297,4.638213799388264
-0.0020288000000002974,3.2612247075461345,,-0.0020288000000002974,14.15141496307945,,-0.0020288000000002974,4.635053515751
-0.0020284800000002975,3.267704857554986,,-0.0020284800000002975,14.157784270038698,,-0.0020284800000002975,4.625572664839208
-0.0020281600000002977,3.267704857554986,,-0.0020281600000002977,14.148230309599827,,-0.0020281600000002977,4.644534366662793
-0.002027840000000298,3.248264407528432,,-0.002027840000000298,14.154599616559075,,-0.002027840000000298,4.654015217574585
-0.002027520000000298,3.241784257519581,,-0.002027520000000298,14.17370753743682,,-0.002027520000000298,4.616091813927415
-0.002027200000000298,3.2774250825682625,,-0.002027200000000298,14.167338230477572,,-0.002027200000000298,4.612931530290151
-0.0020268800000002984,3.2774250825682625,,-0.0020268800000002984,14.170522883957196,,-0.0020268800000002984,4.619252097564679
-0.0020265600000002985,3.2579846325417092,,-0.0020265600000002985,14.160968923518324,,-0.0020265600000002985,4.628732948476472
-0.0020262400000002987,3.2547445575372835,,-0.0020262400000002987,14.148230309599827,,-0.0020262400000002987,4.603450679378358
-0.002025920000000299,3.2547445575372835,,-0.002025920000000299,14.164153576997947,,-0.002025920000000299,4.619252097564679
-0.002025600000000299,3.241784257519581,,-0.002025600000000299,14.15141496307945,,-0.002025600000000299,4.606610963015622
-0.002025280000000299,3.26446478255056,,-0.002025280000000299,14.15141496307945,,-0.002025280000000299,4.606610963015622
-0.0020249600000002994,3.2450243325240065,,-0.0020249600000002994,14.157784270038698,,-0.0020249600000002994,4.635053515751
-0.0020246400000002995,3.241784257519581,,-0.0020246400000002995,14.167338230477572,,-0.0020246400000002995,4.619252097564679
-0.0020243200000002997,3.248264407528432,,-0.0020243200000002997,14.170522883957196,,-0.0020243200000002997,4.600290395741093
-0.0020240000000003,3.2288239575018784,,-0.0020240000000003,14.160968923518324,,-0.0020240000000003,4.612931530290151
-0.0020236800000003,3.232064032506304,,-0.0020236800000003,14.167338230477572,,-0.0020236800000003,4.597130112103829
-0.0020233600000003,3.2385441825151555,,-0.0020233600000003,14.167338230477572,,-0.0020233600000003,4.593969828466565
-0.0020230400000003004,3.248264407528432,,-0.0020230400000003004,14.170522883957196,,-0.0020230400000003004,4.584488977554773
-0.0020227200000003005,3.2385441825151555,,-0.0020227200000003005,14.15141496307945,,-0.0020227200000003005,4.581328693917508
-0.0020224000000003007,3.2450243325240065,,-0.0020224000000003007,14.148230309599827,,-0.0020224000000003007,4.597130112103829
-0.002022080000000301,3.241784257519581,,-0.002022080000000301,14.17370753743682,,-0.002022080000000301,4.581328693917508
-0.002021760000000301,3.241784257519581,,-0.002021760000000301,14.164153576997947,,-0.002021760000000301,4.590809544829301
-0.002021440000000301,3.23530410751073,,-0.002021440000000301,14.160968923518324,,-0.002021440000000301,4.584488977554773
-0.0020211200000003014,3.23530410751073,,-0.0020211200000003014,14.170522883957196,,-0.0020211200000003014,4.581328693917508
-0.0020208000000003015,3.225583882497453,,-0.0020208000000003015,14.160968923518324,,-0.0020208000000003015,4.584488977554773
-0.0020204800000003017,3.2385441825151555,,-0.0020204800000003017,14.154599616559075,,-0.0020204800000003017,4.578168410280244
-0.002020160000000302,3.202903357466474,,-0.002020160000000302,14.15141496307945,,-0.002020160000000302,4.600290395741093
-0.002019840000000302,3.219103732488602,,-0.002019840000000302,14.167338230477572,,-0.002019840000000302,4.587649261192037
-0.002019520000000302,3.23530410751073,,-0.002019520000000302,14.18007684439607,,-0.002019520000000302,4.590809544829301
-0.0020192000000003024,3.219103732488602,,-0.0020192000000003024,14.164153576997947,,-0.0020192000000003024,4.57500812664298
-0.0020188800000003025,3.219103732488602,,-0.0020188800000003025,14.154599616559075,,-0.0020188800000003025,4.5655272757311876
-0.0020185600000003027,3.2385441825151555,,-0.0020185600000003027,14.167338230477572,,-0.0020185600000003027,4.559206708456658
-0.002018240000000303,3.219103732488602,,-0.002018240000000303,14.192815458314566,,-0.002018240000000303,4.5655272757311876
-0.002017920000000303,3.215863657484176,,-0.002017920000000303,14.13549169568133,,-0.002017920000000303,4.584488977554773
-0.002017600000000303,3.219103732488602,,-0.002017600000000303,14.164153576997947,,-0.002017600000000303,4.5655272757311876
-0.0020172800000003033,3.215863657484176,,-0.0020172800000003033,14.170522883957196,,-0.0020172800000003033,4.5623669920939225
-0.0020169600000003035,3.215863657484176,,-0.0020169600000003035,14.157784270038698,,-0.0020169600000003035,4.559206708456658
-0.0020166400000003037,3.199663282462048,,-0.0020166400000003037,14.154599616559075,,-0.0020166400000003037,4.549725857544866
-0.002016320000000304,3.209383507475325,,-0.002016320000000304,14.167338230477572,,-0.002016320000000304,4.55288614118213
-0.002016000000000304,3.2126235824797504,,-0.002016000000000304,14.167338230477572,,-0.002016000000000304,4.578168410280244
-0.002015680000000304,3.2126235824797504,,-0.002015680000000304,14.170522883957196,,-0.002015680000000304,4.559206708456658
-0.0020153600000003043,3.2126235824797504,,-0.0020153600000003043,14.157784270038698,,-0.0020153600000003043,4.549725857544866
-0.0020150400000003045,3.196423207457623,,-0.0020150400000003045,14.157784270038698,,-0.0020150400000003045,4.5434052902703375
-0.0020147200000003047,3.202903357466474,,-0.0020147200000003047,14.167338230477572,,-0.0020147200000003047,4.5434052902703375
-0.002014400000000305,3.199663282462048,,-0.002014400000000305,14.167338230477572,,-0.002014400000000305,4.540245006633073
-0.002014080000000305,3.2061434324708995,,-0.002014080000000305,14.145045656120201,,-0.002014080000000305,4.55288614118213
-0.002013760000000305,3.193183132453197,,-0.002013760000000305,14.164153576997947,,-0.002013760000000305,4.5434052902703375
-0.0020134400000003053,3.196423207457623,,-0.0020134400000003053,14.154599616559075,,-0.0020134400000003053,4.540245006633073
-0.0020131200000003055,3.202903357466474,,-0.0020131200000003055,14.154599616559075,,-0.0020131200000003055,4.540245006633073
-0.0020128000000003057,3.193183132453197,,-0.0020128000000003057,14.17370753743682,,-0.0020128000000003057,4.530764155721281
-0.002012480000000306,3.1899430574487715,,-0.002012480000000306,14.170522883957196,,-0.002012480000000306,4.527603872084017
-0.002012160000000306,3.2061434324708995,,-0.002012160000000306,14.176892190916444,,-0.002012160000000306,4.527603872084017
-0.002011840000000306,3.176982757431069,,-0.002011840000000306,14.157784270038698,,-0.002011840000000306,4.518123021172224
-0.0020115200000003063,3.193183132453197,,-0.0020115200000003063,14.157784270038698,,-0.0020115200000003063,4.530764155721281
-0.0020112000000003065,3.2061434324708995,,-0.0020112000000003065,14.170522883957196,,-0.0020112000000003065,4.533924439358545
-0.0020108800000003067,3.180222832435495,,-0.0020108800000003067,14.17370753743682,,-0.0020108800000003067,4.533924439358545
-0.002010560000000307,3.18346290743992,,-0.002010560000000307,14.164153576997947,,-0.002010560000000307,4.527603872084017
-0.002010240000000307,3.186702982444346,,-0.002010240000000307,14.176892190916444,,-0.002010240000000307,4.533924439358545
-0.002009920000000307,3.1899430574487715,,-0.002009920000000307,14.157784270038698,,-0.002009920000000307,4.521283304809488
-0.0020096000000003073,3.186702982444346,,-0.0020096000000003073,14.154599616559075,,-0.0020096000000003073,4.5054818866231665
-0.0020092800000003075,3.1737426824266435,,-0.0020092800000003075,14.154599616559075,,-0.0020092800000003075,4.518123021172224
-0.0020089600000003077,3.1899430574487715,,-0.0020089600000003077,14.167338230477572,,-0.0020089600000003077,4.508642170260431
-0.002008640000000308,3.186702982444346,,-0.002008640000000308,14.157784270038698,,-0.002008640000000308,4.514962737534959
-0.002008320000000308,3.1899430574487715,,-0.002008320000000308,14.15141496307945,,-0.002008320000000308,4.524443588446752
-0.002008000000000308,3.176982757431069,,-0.002008000000000308,14.170522883957196,,-0.002008000000000308,4.499161319348638
-0.0020076800000003083,3.1737426824266435,,-0.0020076800000003083,14.164153576997947,,-0.0020076800000003083,4.508642170260431
-0.0020073600000003085,3.176982757431069,,-0.0020073600000003085,14.167338230477572,,-0.0020073600000003085,4.502321602985902
-0.0020070400000003086,3.164022457413367,,-0.0020070400000003086,14.145045656120201,,-0.0020070400000003086,4.502321602985902
-0.002006720000000309,3.180222832435495,,-0.002006720000000309,14.17370753743682,,-0.002006720000000309,4.518123021172224
-0.002006400000000309,3.180222832435495,,-0.002006400000000309,14.160968923518324,,-0.002006400000000309,4.499161319348638
-0.002006080000000309,3.176982757431069,,-0.002006080000000309,14.157784270038698,,-0.002006080000000309,4.4865201847995815
-0.0020057600000003093,3.160782382408941,,-0.0020057600000003093,14.164153576997947,,-0.0020057600000003093,4.496001035711374
-0.0020054400000003095,3.170502607422218,,-0.0020054400000003095,14.160968923518324,,-0.0020054400000003095,4.480199617525053
-0.0020051200000003096,3.1575423074045155,,-0.0020051200000003096,14.160968923518324,,-0.0020051200000003096,4.496001035711374
-0.00200480000000031,3.167262532417792,,-0.00200480000000031,14.170522883957196,,-0.00200480000000031,4.480199617525053
-0.00200448000000031,3.151062157395664,,-0.00200448000000031,14.167338230477572,,-0.00200448000000031,4.4865201847995815
-0.00200416000000031,3.1575423074045155,,-0.00200416000000031,14.167338230477572,,-0.00200416000000031,4.499161319348638
-0.0020038400000003103,3.1575423074045155,,-0.0020038400000003103,14.170522883957196,,-0.0020038400000003103,4.4485967811524105
-0.0020035200000003105,3.1575423074045155,,-0.0020035200000003105,14.164153576997947,,-0.0020035200000003105,4.4675584829759964
-0.0020032000000003106,3.160782382408941,,-0.0020032000000003106,14.17370753743682,,-0.0020032000000003106,4.499161319348638
-0.002002880000000311,3.1575423074045155,,-0.002002880000000311,14.17370753743682,,-0.002002880000000311,4.483359901162317
-0.002002560000000311,3.151062157395664,,-0.002002560000000311,14.15141496307945,,-0.002002560000000311,4.489680468436846
-0.002002240000000311,3.160782382408941,,-0.002002240000000311,14.160968923518324,,-0.002002240000000311,4.470718766613261
-0.0020019200000003113,3.1413419323823875,,-0.0020019200000003113,14.167338230477572,,-0.0020019200000003113,4.473879050250525
-0.0020016000000003115,3.1251415573602594,,-0.0020016000000003115,14.170522883957196,,-0.0020016000000003115,4.451757064789675
-0.0020012800000003116,3.151062157395664,,-0.0020012800000003116,14.160968923518324,,-0.0020012800000003116,4.4865201847995815
-0.002000960000000312,3.15430223240009,,-0.002000960000000312,14.160968923518324,,-0.002000960000000312,4.458077632064203
-0.002000640000000312,3.1575423074045155,,-0.002000640000000312,14.154599616559075,,-0.002000640000000312,4.461237915701467
-0.002000320000000312,3.144582007386813,,-0.002000320000000312,14.157784270038698,,-0.002000320000000312,4.454917348426939
-0.0020000000000003123,3.1381018573779618,,-0.0020000000000003123,14.170522883957196,,-0.0020000000000003123,4.461237915701467
-0.0019996800000003125,3.1413419323823875,,-0.0019996800000003125,14.17370753743682,,-0.0019996800000003125,4.464398199338731
-0.0019993600000003126,3.134861782373536,,-0.0019993600000003126,14.170522883957196,,-0.0019993600000003126,4.4675584829759964
-0.001999040000000313,3.131621707369111,,-0.001999040000000313,14.157784270038698,,-0.001999040000000313,4.461237915701467
-0.001998720000000313,3.1251415573602594,,-0.001998720000000313,14.15141496307945,,-0.001998720000000313,4.454917348426939
-0.001998400000000313,3.1381018573779618,,-0.001998400000000313,14.164153576997947,,-0.001998400000000313,4.442276213877882
-0.0019980800000003133,3.1413419323823875,,-0.0019980800000003133,14.160968923518324,,-0.0019980800000003133,4.451757064789675
-0.0019977600000003135,3.1251415573602594,,-0.0019977600000003135,14.15141496307945,,-0.0019977600000003135,4.454917348426939
-0.0019974400000003136,3.131621707369111,,-0.0019974400000003136,14.157784270038698,,-0.0019974400000003136,4.439115930240618
-0.0019971200000003138,3.144582007386813,,-0.0019971200000003138,14.18007684439607,,-0.0019971200000003138,4.439115930240618
-0.001996800000000314,3.134861782373536,,-0.001996800000000314,14.160968923518324,,-0.001996800000000314,4.4485967811524105
-0.001996480000000314,3.128381632364685,,-0.001996480000000314,14.157784270038698,,-0.001996480000000314,4.426474795691561
-0.0019961600000003143,3.118661407351408,,-0.0019961600000003143,14.154599616559075,,-0.0019961600000003143,4.442276213877882
-0.0019958400000003144,3.1251415573602594,,-0.0019958400000003144,14.157784270038698,,-0.0019958400000003144,4.439115930240618
-0.0019955200000003146,3.1219014823558338,,-0.0019955200000003146,14.160968923518324,,-0.0019955200000003146,4.43279536296609
-0.0019952000000003148,3.134861782373536,,-0.0019952000000003148,14.160968923518324,,-0.0019952000000003148,4.435955646603354
-0.001994880000000315,3.131621707369111,,-0.001994880000000315,14.145045656120201,,-0.001994880000000315,4.423314512054297
-0.001994560000000315,3.1089411823381314,,-0.001994560000000315,14.176892190916444,,-0.001994560000000315,4.423314512054297
-0.0019942400000003153,3.134861782373536,,-0.0019942400000003153,14.164153576997947,,-0.0019942400000003153,4.416993944779768
-0.0019939200000003154,3.1089411823381314,,-0.0019939200000003154,14.17370753743682,,-0.0019939200000003154,4.4296350793288255
-0.0019936000000003156,3.118661407351408,,-0.0019936000000003156,14.17370753743682,,-0.0019936000000003156,4.426474795691561
-0.0019932800000003158,3.112181257342557,,-0.0019932800000003158,14.17370753743682,,-0.0019932800000003158,4.416993944779768
-0.001992960000000316,3.1057011073337057,,-0.001992960000000316,14.154599616559075,,-0.001992960000000316,4.4296350793288255
-0.001992640000000316,3.099220957324855,,-0.001992640000000316,14.167338230477572,,-0.001992640000000316,4.41067337750524
-0.0019923200000003163,3.0895007323115777,,-0.0019923200000003163,14.164153576997947,,-0.0019923200000003163,4.41067337750524
-0.0019920000000003164,3.099220957324855,,-0.0019920000000003164,14.164153576997947,,-0.0019920000000003164,4.416993944779768
-0.0019916800000003166,3.1381018573779618,,-0.0019916800000003166,14.154599616559075,,-0.0019916800000003166,4.394871959318919
-0.0019913600000003168,3.118661407351408,,-0.0019913600000003168,14.160968923518324,,-0.0019913600000003168,4.413833661142504
-0.001991040000000317,3.083020582302727,,-0.001991040000000317,14.17370753743682,,-0.001991040000000317,4.413833661142504
-0.001990720000000317,3.10246103232928,,-0.001990720000000317,14.164153576997947,,-0.001990720000000317,4.398032242956183
-0.0019904000000003173,3.099220957324855,,-0.0019904000000003173,14.138676349160953,,-0.0019904000000003173,4.394871959318919
-0.0019900800000003174,3.10246103232928,,-0.0019900800000003174,14.164153576997947,,-0.0019900800000003174,4.385391108407126
-0.0019897600000003176,3.118661407351408,,-0.0019897600000003176,14.167338230477572,,-0.0019897600000003176,4.41067337750524
-0.0019894400000003178,3.1057011073337057,,-0.0019894400000003178,14.170522883957196,,-0.0019894400000003178,4.3917116756816545
-0.001989120000000318,3.10246103232928,,-0.001989120000000318,14.157784270038698,,-0.001989120000000318,4.398032242956183
-0.001988800000000318,3.095980882320429,,-0.001988800000000318,14.13549169568133,,-0.001988800000000318,4.3917116756816545
